timestamp,facility,total_consumption_kwh,grid_kwh,solar_kwh,wind_kwh,diesel_kwh,temperature_c,occupancy_percent
2026-03-31 19:50:28.894774,Auditorium,106.27,44.64,31.88,8.5,2.13,32.8,56.74560593864688
2026-03-31 20:50:28.894774,Auditorium,74.88,44.93,0.0,5.99,1.5,28.3,37.71823124913929
2026-03-31 21:50:28.894774,Auditorium,72.72,43.63,0.0,5.82,1.45,29.2,34.79496406696633
2026-03-31 22:50:28.894774,Auditorium,54.4,32.64,0.0,4.35,1.09,35.5,25.486842460493257
2026-03-31 23:50:28.894774,Auditorium,59.05,35.43,0.0,4.72,1.18,23.3,19.61623807198363
2026-04-01 00:50:28.894774,Auditorium,53.56,32.14,0.0,4.29,1.07,31.6,10.801107014544366
2026-04-01 01:50:28.894774,Auditorium,54.8,32.88,0.0,4.38,1.1,26.8,7.645903041936622
2026-04-01 02:50:28.894774,Auditorium,47.81,28.68,0.0,3.82,0.96,30.7,13.018906222069143
2026-04-01 03:50:28.894774,Auditorium,46.51,27.91,0.0,3.72,0.93,29.0,11.127228917015271
2026-04-01 04:50:28.894774,Auditorium,46.65,27.99,0.0,3.73,0.93,36.6,15.108112328195386
2026-04-01 05:50:28.894774,Auditorium,47.9,28.74,0.0,3.83,0.96,22.0,17.084930308931327
2026-04-01 06:50:28.894774,Auditorium,44.01,26.41,0.0,3.52,0.88,25.9,12.09277845392992
2026-04-01 07:50:28.894774,Auditorium,47.11,19.79,14.13,3.77,0.94,34.8,20.268484243222133
2026-04-01 08:50:28.894774,Auditorium,65.33,27.44,19.6,5.23,1.31,25.7,24.99491075940445
2026-04-01 09:50:28.894774,Auditorium,77.15,32.4,23.15,6.17,1.54,35.2,35.01182950628939
2026-04-01 10:50:28.894774,Auditorium,76.08,31.95,22.82,6.09,1.52,34.3,40.52398654997217
2026-04-01 11:50:28.894774,Auditorium,108.18,45.44,32.45,8.65,2.16,31.7,53.55078329512688
2026-04-01 12:50:28.894774,Auditorium,144.54,60.71,43.36,11.56,2.89,32.6,58.522480932336414
2026-04-01 13:50:28.894774,Auditorium,161.22,67.71,48.36,12.9,3.22,32.6,69.73471300257897
2026-04-01 14:50:28.894774,Auditorium,173.89,73.03,52.17,13.91,3.48,24.0,77.03247627309264
2026-04-01 15:50:28.894774,Auditorium,220.04,92.42,66.01,17.6,4.4,26.6,80.31436892686098
2026-04-01 16:50:28.894774,Auditorium,197.66,83.02,59.3,15.81,3.95,22.2,81.85072200932707
2026-04-01 17:50:28.894774,Auditorium,157.75,66.25,47.32,12.62,3.15,35.9,67.16425976991646
2026-04-01 18:50:28.894774,Auditorium,120.95,50.8,36.29,9.68,2.42,27.2,61.293389869863304
2026-04-01 19:50:28.894774,Auditorium,118.39,49.72,35.52,9.47,2.37,22.2,53.86826394458114
2026-04-01 20:50:28.894774,Auditorium,74.63,44.78,0.0,5.97,1.49,35.2,44.83406798359212
2026-04-01 21:50:28.894774,Auditorium,67.49,40.49,0.0,5.4,1.35,25.4,34.070626624740044
2026-04-01 22:50:28.894774,Auditorium,51.54,30.92,0.0,4.12,1.03,25.0,26.40546070034569
2026-04-01 23:50:28.894774,Auditorium,59.79,35.88,0.0,4.78,1.2,36.3,20.404543403399657
2026-04-02 00:50:28.894774,Auditorium,50.17,30.1,0.0,4.01,1.0,38.0,16.043137086614877
2026-03-03 01:50:28.894774,Medical Center,38.07,22.84,0.0,3.05,0.76,36.6,7.494967336965684
2026-03-03 02:50:28.894774,Medical Center,34.3,20.58,0.0,2.74,0.69,32.1,6.314521183858378
2026-03-03 03:50:28.894774,Medical Center,37.55,22.53,0.0,3.0,0.75,28.8,11.253010428169294
2026-03-03 04:50:28.894774,Medical Center,44.91,26.95,0.0,3.59,0.9,25.5,10.353156446921984
2026-03-03 05:50:28.894774,Medical Center,35.1,21.06,0.0,2.81,0.7,31.7,15.352317176716856
2026-03-03 06:50:28.894774,Medical Center,40.08,24.05,0.0,3.21,0.8,25.9,16.778048302093417
2026-03-03 07:50:28.894774,Medical Center,42.84,17.99,12.85,3.43,0.86,24.7,18.530288831584194
2026-03-03 08:50:28.894774,Medical Center,45.78,19.23,13.73,3.66,0.92,37.7,28.631419999647328
2026-03-03 09:50:28.894774,Medical Center,58.69,24.65,17.61,4.7,1.17,36.2,35.08051677337163
2026-03-03 10:50:28.894774,Medical Center,76.42,32.1,22.93,6.11,1.53,22.9,41.60899741668216
2026-03-03 11:50:28.894774,Medical Center,93.55,39.29,28.07,7.48,1.87,31.3,49.208807821392206
2026-03-03 12:50:28.894774,Medical Center,104.7,43.97,31.41,8.38,2.09,27.1,60.45224127107387
2026-03-03 13:50:28.894774,Medical Center,126.44,53.11,37.93,10.12,2.53,30.2,75.32347342875444
2026-03-03 14:50:28.894774,Medical Center,160.55,67.43,48.16,12.84,3.21,35.4,81.68236385897495
2026-03-03 15:50:28.894774,Medical Center,152.08,63.87,45.62,12.17,3.04,27.5,75.57623381684162
2026-03-03 16:50:28.894774,Medical Center,169.01,70.98,50.7,13.52,3.38,23.1,80.25768156704879
2026-03-03 17:50:28.894774,Medical Center,127.83,53.69,38.35,10.23,2.56,37.2,70.97080339026297
2026-03-03 18:50:28.894774,Medical Center,120.41,50.57,36.12,9.63,2.41,26.5,60.82965931166898
2026-03-03 19:50:28.894774,Medical Center,89.6,37.63,26.88,7.17,1.79,38.0,52.6328703596763
2026-03-03 20:50:28.894774,Medical Center,77.1,46.26,0.0,6.17,1.54,34.6,45.006978465785345
2026-03-03 21:50:28.894774,Medical Center,53.78,32.27,0.0,4.3,1.08,28.2,29.644890795992637
2026-03-03 22:50:28.894774,Medical Center,53.19,31.91,0.0,4.26,1.06,37.4,27.60923902119394
2026-03-03 23:50:28.894774,Medical Center,39.75,23.85,0.0,3.18,0.8,25.9,24.35957225043252
2026-03-04 00:50:28.894774,Medical Center,35.06,21.04,0.0,2.8,0.7,35.5,14.123745615100685
2026-03-04 01:50:28.894774,Medical Center,38.05,22.83,0.0,3.04,0.76,35.3,6.059154538326382
2026-03-04 02:50:28.894774,Medical Center,37.3,22.38,0.0,2.98,0.75,37.2,12.346683973883454
2026-03-04 03:50:28.894774,Medical Center,42.03,25.22,0.0,3.36,0.84,34.1,6.383330589316406
2026-03-04 04:50:28.894774,Medical Center,35.66,21.39,0.0,2.85,0.71,29.9,10.277094986606615
2026-03-04 05:50:28.894774,Medical Center,38.4,23.04,0.0,3.07,0.77,34.5,8.222377704315871
2026-03-04 06:50:28.894774,Medical Center,42.24,25.34,0.0,3.38,0.84,22.0,11.199750866038375
2026-03-04 07:50:28.894774,Medical Center,41.18,17.29,12.35,3.29,0.82,35.5,15.923427482207494
2026-03-04 08:50:28.894774,Medical Center,47.46,19.93,14.24,3.8,0.95,32.9,22.433890519813716
2026-03-04 09:50:28.894774,Medical Center,55.04,23.12,16.51,4.4,1.1,36.6,32.847957968739806
2026-03-04 10:50:28.894774,Medical Center,61.17,25.69,18.35,4.89,1.22,32.0,42.97033712409814
2026-03-04 11:50:28.894774,Medical Center,74.74,31.39,22.42,5.98,1.49,23.4,49.024959731294445
2026-03-04 12:50:28.894774,Medical Center,97.97,41.15,29.39,7.84,1.96,26.2,62.37982537158619
2026-03-04 13:50:28.894774,Medical Center,127.58,53.58,38.27,10.21,2.55,36.3,72.89587727498505
2026-03-04 14:50:28.894774,Medical Center,166.57,69.96,49.97,13.33,3.33,30.4,73.74503112023748
2026-03-04 15:50:28.894774,Medical Center,154.28,64.8,46.28,12.34,3.09,35.2,76.94103767167108
2026-03-04 16:50:28.894774,Medical Center,131.32,55.16,39.4,10.51,2.63,27.3,76.73530471974549
2026-03-04 17:50:28.894774,Medical Center,124.97,52.49,37.49,10.0,2.5,24.2,69.28318177813883
2026-03-04 18:50:28.894774,Medical Center,115.98,48.71,34.79,9.28,2.32,28.2,64.16426658541607
2026-03-04 19:50:28.894774,Medical Center,88.05,36.98,26.41,7.04,1.76,30.8,49.9426417593623
2026-03-04 20:50:28.894774,Medical Center,68.61,41.17,0.0,5.49,1.37,22.4,41.365772747262255
2026-03-04 21:50:28.894774,Medical Center,56.03,33.62,0.0,4.48,1.12,24.9,30.291257777573996
2026-03-04 22:50:28.894774,Medical Center,42.76,25.66,0.0,3.42,0.86,23.1,23.61713488949301
2026-03-04 23:50:28.894774,Medical Center,48.43,29.06,0.0,3.87,0.97,27.7,19.078836044932643
2026-03-05 00:50:28.894774,Medical Center,42.15,25.29,0.0,3.37,0.84,32.4,20.06811541046218
2026-03-05 01:50:28.894774,Medical Center,43.19,25.91,0.0,3.45,0.86,34.7,14.669396636055907
2026-03-05 02:50:28.894774,Medical Center,35.86,21.52,0.0,2.87,0.72,31.9,14.227992513392453
2026-03-05 03:50:28.894774,Medical Center,40.49,24.3,0.0,3.24,0.81,37.6,6.781156896740751
2026-03-05 04:50:28.894774,Medical Center,38.43,23.06,0.0,3.07,0.77,37.6,10.391272947552123
2026-03-05 05:50:28.894774,Medical Center,42.29,25.37,0.0,3.38,0.85,22.5,15.02395649994165
2026-03-05 06:50:28.894774,Medical Center,45.55,27.33,0.0,3.64,0.91,28.1,10.782163989545232
2026-03-05 07:50:28.894774,Medical Center,36.35,15.27,10.9,2.91,0.73,36.3,21.698630897525504
2026-03-05 08:50:28.894774,Medical Center,41.18,17.3,12.35,3.29,0.82,22.9,28.186815314246907
2026-03-05 09:50:28.894774,Medical Center,59.93,25.17,17.98,4.79,1.2,23.9,30.74087675397085
2026-03-05 10:50:28.894774,Medical Center,73.9,31.04,22.17,5.91,1.48,30.4,46.61418393126599
2026-03-05 11:50:28.894774,Medical Center,86.61,36.37,25.98,6.93,1.73,32.8,52.55497983730018
2026-03-05 12:50:28.894774,Medical Center,124.58,52.32,37.37,9.97,2.49,28.4,60.136736691016516
2026-03-05 13:50:28.894774,Medical Center,125.79,52.83,37.74,10.06,2.52,35.6,71.75416881604302
2026-03-05 14:50:28.894774,Medical Center,143.13,60.12,42.94,11.45,2.86,30.7,74.17862348611251
2026-03-05 15:50:28.894774,Medical Center,132.85,55.8,39.86,10.63,2.66,26.5,81.05005719783543
2026-03-05 16:50:28.894774,Medical Center,159.18,66.86,47.75,12.73,3.18,35.2,82.11296200728879
2026-03-05 17:50:28.894774,Medical Center,129.19,54.26,38.76,10.34,2.58,33.8,67.52151248290231
2026-03-05 18:50:28.894774,Medical Center,95.37,40.05,28.61,7.63,1.91,24.0,62.32446311753814
2026-03-05 19:50:28.894774,Medical Center,79.56,33.41,23.87,6.36,1.59,26.6,53.93594791500737
2026-03-05 20:50:28.894774,Medical Center,65.28,39.17,0.0,5.22,1.31,30.9,41.17237289137892
2026-03-05 21:50:28.894774,Medical Center,49.39,29.63,0.0,3.95,0.99,23.2,30.08798766818336
2026-03-05 22:50:28.894774,Medical Center,40.49,24.3,0.0,3.24,0.81,31.9,28.095737692753115
2026-03-05 23:50:28.894774,Medical Center,40.31,24.18,0.0,3.22,0.81,28.2,22.635380454155957
2026-03-06 00:50:28.894774,Medical Center,36.95,22.17,0.0,2.96,0.74,23.9,15.580346783586803
2026-03-06 01:50:28.894774,Medical Center,40.71,24.43,0.0,3.26,0.81,31.6,12.291854831014609
2026-03-06 02:50:28.894774,Medical Center,33.82,20.29,0.0,2.71,0.68,28.9,7.74173008562782
2026-03-06 03:50:28.894774,Medical Center,42.07,25.24,0.0,3.37,0.84,36.0,8.59098716574111
2026-03-06 04:50:28.894774,Medical Center,34.39,20.63,0.0,2.75,0.69,26.1,7.635677552442061
2026-03-06 05:50:28.894774,Medical Center,37.35,22.41,0.0,2.99,0.75,30.6,17.812394897620585
2026-03-06 06:50:28.894774,Medical Center,39.08,23.45,0.0,3.13,0.78,25.5,12.23718301398429
2026-03-06 07:50:28.894774,Medical Center,38.19,16.04,11.46,3.06,0.76,25.1,22.09614005193736
2026-03-06 08:50:28.894774,Medical Center,40.54,17.03,12.16,3.24,0.81,38.0,25.36542558975472
2026-03-06 09:50:28.894774,Medical Center,55.56,23.34,16.67,4.45,1.11,27.7,34.62822630920569
2026-03-06 10:50:28.894774,Medical Center,67.59,28.39,20.28,5.41,1.35,27.3,39.69971936109342
2026-03-06 11:50:28.894774,Medical Center,98.22,41.25,29.47,7.86,1.96,26.7,51.82107877418276
2026-03-06 12:50:28.894774,Medical Center,105.03,44.11,31.51,8.4,2.1,23.4,59.69811608405318
2026-03-06 13:50:28.894774,Medical Center,120.33,50.54,36.1,9.63,2.41,33.1,70.84063728057977
2026-03-06 14:50:28.894774,Medical Center,162.34,68.18,48.7,12.99,3.25,33.3,74.76682407730446
2026-03-06 15:50:28.894774,Medical Center,158.94,66.76,47.68,12.72,3.18,33.9,81.33042923475723
2026-03-06 16:50:28.894774,Medical Center,154.17,64.75,46.25,12.33,3.08,33.8,73.41413380590716
2026-03-06 17:50:28.894774,Medical Center,141.9,59.6,42.57,11.35,2.84,26.4,72.49350572601523
2026-03-06 18:50:28.894774,Medical Center,101.46,42.61,30.44,8.12,2.03,35.4,62.644365682238075
2026-03-06 19:50:28.894774,Medical Center,90.84,38.15,27.25,7.27,1.82,34.7,56.41029873059799
2026-03-06 20:50:28.894774,Medical Center,72.92,43.75,0.0,5.83,1.46,24.4,45.59365901987086
2026-03-06 21:50:28.894774,Medical Center,56.78,34.07,0.0,4.54,1.14,31.8,36.9390783131337
2026-03-06 22:50:28.894774,Medical Center,43.17,25.9,0.0,3.45,0.86,25.8,25.27049722504173
2026-03-06 23:50:28.894774,Medical Center,45.53,27.32,0.0,3.64,0.91,29.2,20.81238372548691
2026-03-07 00:50:28.894774,Medical Center,39.73,23.84,0.0,3.18,0.79,31.8,18.79178863641305
2026-03-07 01:50:28.894774,Medical Center,21.16,12.69,0.0,1.69,0.42,33.1,12.91800721574549
2026-03-07 02:50:28.894774,Medical Center,23.03,13.82,0.0,1.84,0.46,27.2,5.237164623864275
2026-03-07 03:50:28.894774,Medical Center,25.51,15.31,0.0,2.04,0.51,27.2,8.795274624845348
2026-03-07 04:50:28.894774,Medical Center,22.33,13.4,0.0,1.79,0.45,30.0,12.480879349863018
2026-03-07 05:50:28.894774,Medical Center,25.6,15.36,0.0,2.05,0.51,28.3,12.50975902291984
2026-03-07 06:50:28.894774,Medical Center,25.78,15.47,0.0,2.06,0.52,26.8,7.557404869735487
2026-03-07 07:50:28.894774,Medical Center,28.41,11.93,8.52,2.27,0.57,32.8,14.18780975349517
2026-03-07 08:50:28.894774,Medical Center,24.31,10.21,7.29,1.94,0.49,35.1,14.985844897458279
2026-03-07 09:50:28.894774,Medical Center,36.33,15.26,10.9,2.91,0.73,37.6,21.06405255596942
2026-03-07 10:50:28.894774,Medical Center,45.27,19.02,13.58,3.62,0.91,22.2,23.01393931780185
2026-03-07 11:50:28.894774,Medical Center,45.6,19.15,13.68,3.65,0.91,35.6,19.932353880368904
2026-03-07 12:50:28.894774,Medical Center,68.16,28.63,20.45,5.45,1.36,22.6,27.808609000962427
2026-03-07 13:50:28.894774,Medical Center,70.34,29.54,21.1,5.63,1.41,28.6,30.824398074944924
2026-03-07 14:50:28.894774,Medical Center,95.07,39.93,28.52,7.61,1.9,22.1,28.414988034952373
2026-03-07 15:50:28.894774,Medical Center,80.74,33.91,24.22,6.46,1.61,32.8,34.689484917533214
2026-03-07 16:50:28.894774,Medical Center,93.99,39.48,28.2,7.52,1.88,25.6,27.936995010192284
2026-03-07 17:50:28.894774,Medical Center,91.0,38.22,27.3,7.28,1.82,25.6,28.265228782236335
2026-03-07 18:50:28.894774,Medical Center,64.01,26.88,19.2,5.12,1.28,34.3,28.77068475957902
2026-03-07 19:50:28.894774,Medical Center,49.76,20.9,14.93,3.98,1.0,32.6,22.62109016942994
2026-03-07 20:50:28.894774,Medical Center,38.19,22.91,0.0,3.05,0.76,26.4,19.542983710755323
2026-03-07 21:50:28.894774,Medical Center,29.49,17.69,0.0,2.36,0.59,35.0,12.183097739171014
2026-03-07 22:50:28.894774,Medical Center,24.61,14.76,0.0,1.97,0.49,27.5,10.50622091856908
2026-03-07 23:50:28.894774,Medical Center,25.22,15.13,0.0,2.02,0.5,28.4,14.924803623589424
2026-03-08 00:50:28.894774,Medical Center,27.47,16.48,0.0,2.2,0.55,34.1,8.385676803170597
2026-03-08 01:50:28.894774,Medical Center,26.46,15.88,0.0,2.12,0.53,28.3,9.785643431632787
2026-03-08 02:50:28.894774,Medical Center,22.86,13.71,0.0,1.83,0.46,26.5,14.052164262595092
2026-03-08 03:50:28.894774,Medical Center,22.24,13.35,0.0,1.78,0.44,31.3,7.622515774508148
2026-03-08 04:50:28.894774,Medical Center,25.58,15.35,0.0,2.05,0.51,34.4,8.419005002142686
2026-03-08 05:50:28.894774,Medical Center,24.96,14.98,0.0,2.0,0.5,33.3,11.503852833515811
2026-03-08 06:50:28.894774,Medical Center,24.91,14.95,0.0,1.99,0.5,31.2,7.40983421431301
2026-03-08 07:50:28.894774,Medical Center,26.7,11.22,8.01,2.14,0.53,29.5,12.09127847014639
2026-03-08 08:50:28.894774,Medical Center,31.04,13.04,9.31,2.48,0.62,22.4,11.838452516185297
2026-03-08 09:50:28.894774,Medical Center,29.16,12.25,8.75,2.33,0.58,22.6,14.24981932392647
2026-03-08 10:50:28.894774,Medical Center,46.9,19.7,14.07,3.75,0.94,26.3,20.79372543339
2026-03-08 11:50:28.894774,Medical Center,46.28,19.44,13.88,3.7,0.93,31.6,26.9754280256358
2026-03-08 12:50:28.894774,Medical Center,61.86,25.98,18.56,4.95,1.24,35.6,30.072505843445505
2026-03-08 13:50:28.894774,Medical Center,81.73,34.33,24.52,6.54,1.63,27.0,29.38525065068347
2026-03-08 14:50:28.894774,Medical Center,99.1,41.62,29.73,7.93,1.98,24.7,28.909822327941416
2026-03-08 15:50:28.894774,Medical Center,88.52,37.18,26.56,7.08,1.77,26.5,33.608212607401725
2026-03-08 16:50:28.894774,Medical Center,87.7,36.83,26.31,7.02,1.75,27.4,30.41977010378702
2026-03-08 17:50:28.894774,Medical Center,72.91,30.62,21.87,5.83,1.46,25.7,27.852825360406953
2026-03-08 18:50:28.894774,Medical Center,64.18,26.96,19.25,5.13,1.28,26.7,20.63630336252117
2026-03-08 19:50:28.894774,Medical Center,52.59,22.09,15.78,4.21,1.05,35.1,25.64438524711325
2026-03-08 20:50:28.894774,Medical Center,37.66,22.59,0.0,3.01,0.75,31.6,22.715480330061688
2026-03-08 21:50:28.894774,Medical Center,32.0,19.2,0.0,2.56,0.64,36.9,20.522834638462523
2026-03-08 22:50:28.894774,Medical Center,25.56,15.34,0.0,2.04,0.51,26.1,11.129723323057434
2026-03-08 23:50:28.894774,Medical Center,23.09,13.85,0.0,1.85,0.46,36.5,17.01808475665848
2026-03-09 00:50:28.894774,Medical Center,20.93,12.56,0.0,1.67,0.42,31.5,12.23350580294027
2026-03-09 01:50:28.894774,Medical Center,37.72,22.63,0.0,3.02,0.75,32.1,14.626802633381303
2026-03-09 02:50:28.894774,Medical Center,35.15,21.09,0.0,2.81,0.7,23.9,5.689930554460647
2026-03-09 03:50:28.894774,Medical Center,37.44,22.47,0.0,3.0,0.75,27.4,10.085826639263402
2026-03-09 04:50:28.894774,Medical Center,39.18,23.51,0.0,3.13,0.78,34.1,10.516726566428048
2026-03-09 05:50:28.894774,Medical Center,37.45,22.47,0.0,3.0,0.75,35.2,16.573552060175082
2026-03-09 06:50:28.894774,Medical Center,37.07,22.24,0.0,2.97,0.74,27.0,18.82032931937682
2026-03-09 07:50:28.894774,Medical Center,37.0,15.54,11.1,2.96,0.74,27.2,18.956970896971498
2026-03-09 08:50:28.894774,Medical Center,42.31,17.77,12.69,3.38,0.85,24.9,24.387182258227398
2026-03-09 09:50:28.894774,Medical Center,59.02,24.79,17.71,4.72,1.18,35.4,37.518023640446216
2026-03-09 10:50:28.894774,Medical Center,59.46,24.97,17.84,4.76,1.19,25.5,44.614633747854974
2026-03-09 11:50:28.894774,Medical Center,88.16,37.03,26.45,7.05,1.76,27.2,49.51304279235678
2026-03-09 12:50:28.894774,Medical Center,102.72,43.14,30.82,8.22,2.05,28.9,59.61028433429084
2026-03-09 13:50:28.894774,Medical Center,151.17,63.49,45.35,12.09,3.02,23.7,76.63055752581387
2026-03-09 14:50:28.894774,Medical Center,165.03,69.31,49.51,13.2,3.3,28.8,80.24448975722619
2026-03-09 15:50:28.894774,Medical Center,164.03,68.89,49.21,13.12,3.28,25.4,78.39070086118946
2026-03-09 16:50:28.894774,Medical Center,150.27,63.11,45.08,12.02,3.01,32.2,78.27527622691031
2026-03-09 17:50:28.894774,Medical Center,131.61,55.28,39.48,10.53,2.63,29.1,71.75742817387186
2026-03-09 18:50:28.894774,Medical Center,107.8,45.28,32.34,8.62,2.16,30.7,66.71862512969719
2026-03-09 19:50:28.894774,Medical Center,90.57,38.04,27.17,7.25,1.81,33.6,53.43197751719211
2026-03-09 20:50:28.894774,Medical Center,71.1,42.66,0.0,5.69,1.42,31.3,37.317000545971226
2026-03-09 21:50:28.894774,Medical Center,63.05,37.83,0.0,5.04,1.26,22.5,31.67715279742102
2026-03-09 22:50:28.894774,Medical Center,41.16,24.7,0.0,3.29,0.82,23.6,28.07383119483695
2026-03-09 23:50:28.894774,Medical Center,41.4,24.84,0.0,3.31,0.83,34.8,17.201334533371202
2026-03-10 00:50:28.894774,Medical Center,37.36,22.41,0.0,2.99,0.75,26.0,16.73062187435513
2026-03-10 01:50:28.894774,Medical Center,42.69,25.61,0.0,3.42,0.85,29.2,8.945613284683626
2026-03-10 02:50:28.894774,Medical Center,44.55,26.73,0.0,3.56,0.89,23.9,10.222351666619815
2026-03-10 03:50:28.894774,Medical Center,37.97,22.78,0.0,3.04,0.76,23.6,8.459633378559154
2026-03-10 04:50:28.894774,Medical Center,33.6,20.16,0.0,2.69,0.67,36.0,12.674087951756876
2026-03-10 05:50:28.894774,Medical Center,43.18,25.91,0.0,3.45,0.86,30.3,14.070683647857463
2026-03-10 06:50:28.894774,Medical Center,42.73,25.64,0.0,3.42,0.85,36.5,11.486684488534395
2026-03-10 07:50:28.894774,Medical Center,40.19,16.88,12.06,3.22,0.8,33.3,24.056975456576815
2026-03-10 08:50:28.894774,Medical Center,53.42,22.44,16.03,4.27,1.07,32.2,22.074546455640785
2026-03-10 09:50:28.894774,Medical Center,48.57,20.4,14.57,3.89,0.97,37.1,32.06494960970956
2026-03-10 10:50:28.894774,Medical Center,61.93,26.01,18.58,4.95,1.24,36.9,38.093578039656116
2026-03-10 11:50:28.894774,Medical Center,93.1,39.1,27.93,7.45,1.86,32.0,48.33449282369326
2026-03-10 12:50:28.894774,Medical Center,104.64,43.95,31.39,8.37,2.09,24.4,63.88375806456213
2026-03-10 13:50:28.894774,Medical Center,131.78,55.35,39.53,10.54,2.64,22.1,76.53188884376075
2026-03-10 14:50:28.894774,Medical Center,142.92,60.03,42.88,11.43,2.86,26.1,75.07075597128511
2026-03-10 15:50:28.894774,Medical Center,140.03,58.81,42.01,11.2,2.8,38.0,77.95109467881605
2026-03-10 16:50:28.894774,Medical Center,145.43,61.08,43.63,11.63,2.91,35.9,79.26520144877287
2026-03-10 17:50:28.894774,Medical Center,127.46,53.53,38.24,10.2,2.55,36.4,74.27202520305768
2026-03-10 18:50:28.894774,Medical Center,100.99,42.41,30.3,8.08,2.02,32.3,67.06275712215452
2026-03-10 19:50:28.894774,Medical Center,87.01,36.54,26.1,6.96,1.74,33.7,57.16818361977593
2026-03-10 20:50:28.894774,Medical Center,72.07,43.24,0.0,5.77,1.44,23.6,39.49393083332589
2026-03-10 21:50:28.894774,Medical Center,56.4,33.84,0.0,4.51,1.13,26.4,37.30108976897588
2026-03-10 22:50:28.894774,Medical Center,45.36,27.22,0.0,3.63,0.91,29.3,27.154582612793284
2026-03-10 23:50:28.894774,Medical Center,42.65,25.59,0.0,3.41,0.85,28.1,15.239848578108678
2026-03-11 00:50:28.894774,Medical Center,41.47,24.88,0.0,3.32,0.83,35.9,17.4267900278765
2026-03-11 01:50:28.894774,Medical Center,37.62,22.57,0.0,3.01,0.75,24.0,13.31650624731524
2026-03-11 02:50:28.894774,Medical Center,44.18,26.51,0.0,3.53,0.88,28.2,12.642446738011504
2026-03-11 03:50:28.894774,Medical Center,37.99,22.8,0.0,3.04,0.76,30.0,14.14239356384106
2026-03-11 04:50:28.894774,Medical Center,34.25,20.55,0.0,2.74,0.68,30.5,8.741795408565089
2026-03-11 05:50:28.894774,Medical Center,37.56,22.53,0.0,3.0,0.75,32.3,8.347869477007002
2026-03-11 06:50:28.894774,Medical Center,41.43,24.86,0.0,3.31,0.83,26.5,17.26400921835666
2026-03-11 07:50:28.894774,Medical Center,37.79,15.87,11.34,3.02,0.76,33.8,20.92986702419267
2026-03-11 08:50:28.894774,Medical Center,53.29,22.38,15.99,4.26,1.07,36.6,22.971590310089134
2026-03-11 09:50:28.894774,Medical Center,47.06,19.76,14.12,3.76,0.94,32.5,33.75454660513121
2026-03-11 10:50:28.894774,Medical Center,58.51,24.57,17.55,4.68,1.17,24.0,42.89535236937285
2026-03-11 11:50:28.894774,Medical Center,97.86,41.1,29.36,7.83,1.96,36.5,48.97199672600509
2026-03-11 12:50:28.894774,Medical Center,106.16,44.59,31.85,8.49,2.12,22.7,62.531490602859805
2026-03-11 13:50:28.894774,Medical Center,142.76,59.96,42.83,11.42,2.86,34.6,71.76467784688741
2026-03-11 14:50:28.894774,Medical Center,131.53,55.24,39.46,10.52,2.63,28.1,82.16734601308774
2026-03-11 15:50:28.894774,Medical Center,143.35,60.21,43.0,11.47,2.87,27.1,82.4682717546307
2026-03-11 16:50:28.894774,Medical Center,160.17,67.27,48.05,12.81,3.2,36.6,76.72751332054784
2026-03-11 17:50:28.894774,Medical Center,133.27,55.97,39.98,10.66,2.67,29.5,76.0523048911462
2026-03-11 18:50:28.894774,Medical Center,118.85,49.92,35.65,9.51,2.38,35.3,59.16975482752462
2026-03-11 19:50:28.894774,Medical Center,94.73,39.78,28.42,7.58,1.89,28.9,47.69053300819081
2026-03-11 20:50:28.894774,Medical Center,59.18,35.51,0.0,4.73,1.18,32.8,40.768459735472696
